"SubjectID","age.tested","age.tested.c","towre.w.ipm","towre.w.ipm.t","towre.nw.ipm","towre.nw.ipm.cs","wj3.wid.raw","wj3.wid.t","wj3.watt.raw","wj3.watt.t","ppvt.raw","ppvt.t","wasi.matr.raw","wasi.matr.t","nd.rcomp.raw","nd.rcomp.t","decode","Pred1","stdPred1","CDI.1","Pred2","stdPred2","CDI.2"
"195",22.13,0.833173653,130.67,0.239278341,60,-0.873250268,69,-0.845313065,29,-0.305137928,195,-1.047835247,21,-0.511038042,29,-0.656880793,-0.446105729969533,-0.68791812239074,-0.902435254608883,0.0310373293907394,-0.595582391120723,-0.736424434246241,-0.0612984018792771
"201",22.88,1.583173653,106.67,-1.155096236,62.67,-0.70527704,66,-1.314024046,25,-1.536595565,191,-1.256269574,16,-1.691697891,15,-1.810670766,-1.17774822168251,-1.17966449729408,-1.54752549226095,-0.631006268705922,-1.50452830473774,-1.86031592299547,-0.306142461262256
"202",22.84,1.543173653,109.33,-0.988928653,28,-2.88641256,58,-1.889264824,20,-2.066107352,176,-1.806668114,20,-0.794239493,12,-1.882501508,-1.95767834715826,-1.70811695274893,-2.24076806094118,-0.174384555251075,-2.12880758248702,-2.63222342194987,0.246306074487024
"203",20.92,-0.376826347,129.33,0.167050839,66.67,-0.453631753,68,-1.02448031,29,-0.305137928,215,0.586151095,20,-0.794239493,37,1.050590042,-0.404049787965892,0.0338792564922776,0.0444440035692966,1.01671078550772,0.235947696378426,0.291744100293169,0.814642345621574
"204",22.18,0.883173653,96,-1.85668276,65.33,-0.537932924,61,-1.751574708,21,-2.008955097,187,-1.435620999,19,-1.052836817,20,-1.585934857,-1.5387863721627,-1.36748335522461,-1.7939128941442,-0.218451501775394,-1.71537900775987,-2.12102814687286,0.129444150759867
"207",23.35,2.053173653,147.52,1.100644648,93.02,1.204081572,76,1.405698115,30,0.207905859,220,1.200752758,29,2.766918436,38,1.34149498,0.979582548469844,1.06446989903685,1.39640915562915,0.277025080963149,0.374656072405521,0.463253934816464,0.966838907594479
"208",23.51,2.213173653,129.33,0.167050839,107.63,2.123215981,74,0.537397232,26,-1.324314587,213,0.36752449,21,-0.511038042,38,1.34149498,0.375837366270586,0.255118985067344,0.334674082261024,1.08637599493266,0.374928084027431,0.463590271161813,0.966566895972568
"209",22.44,1.143173653,113.33,-0.745002887,64,-0.621604982,67,-1.179749025,27,-1.05646916,197,-0.931486944,22,-0.202170189,25,-1.172769761,-0.900706513445844,-0.827193207824226,-1.08514122367466,-0.345576553175774,-0.808332138844035,-0.99948478483221,-0.364437622155965
"212",19.04,-2.256826347,129.33,0.167050839,101.67,1.748264504,76,1.405698115,32,1.600516112,224,1.770122438,23,0.133421932,36,0.778669358,1.23038239244179,1.34676118107008,1.7667288153312,-0.568091823070083,0.94263107418358,1.16554244368989,-0.16396171618358
"214",20.63,-0.666826347,121.33,-0.277004433,66.67,-0.453631753,75,0.943371987,29,-0.305137928,213,0.36752449,24,0.496791987,35,0.524957176,-0.0231005317571043,0.186415509071485,0.244546439395526,0.338541666928516,0.329982490238592,0.408016040000969,0.194974685761408
"215",22.35,1.053173653,126.67,0.021890491,69.33,-0.286287637,68,-1.02448031,24,-1.70334269,198,-0.870049359,18,-1.287896925,23,-1.36520701,-0.748055036436847,-0.792891177717067,-1.04014261080614,-0.572315832282933,-0.88718310779333,-1.09698226136422,-0.478023902206671
"216",16.95,-4.346826347,109.33,-0.988928653,77.33,0.217002935,69,-0.845313065,31,0.836122116,204,-0.451211828,20,-0.794239493,36,0.778669358,-0.195279166742352,-0.246637660814174,-0.323547981905357,1.02530701881417,0.0671878086376849,0.083076237186399,0.711481549362316
"217",23.23,1.933173653,120,-0.353073131,61.33,-0.78957821,61,-1.751574708,25,-1.536595565,176,-1.806668114,17,-1.500491624,11,-1.898766388,-1.10770540342414,-1.37920180844222,-1.80928557436488,-0.519564579557779,-1.49114995298203,-1.84377388738423,-0.407616435017975
"218",22.4,1.103173653,138.67,0.658623928,77.73,0.242167464,73,0.181522516,32,1.600516112,217,0.819880744,22,-0.202170189,37,1.050590042,0.670707504968048,0.615505231898652,0.807441471061078,0.435084810101349,0.695719781552472,0.860242099514408,0.354870260447528
"219",22.03,0.733173653,108,-1.071605793,61.33,-0.78957821,71,-0.401870721,30,0.207905859,201,-0.671838228,25,0.888989635,18,-1.694582172,-0.513787216238054,-0.476893440750468,-0.62560563475346,-1.21768873124953,-0.276663980529864,-0.342088883693866,-1.41791819147014
"220",18.92,-2.376826347,129.33,0.167050839,72,-0.118314409,71,-0.401870721,30,0.207905859,216,0.7010734,25,0.888989635,32,-0.134508775,-0.0363071079899254,0.375272662810462,0.492295914339224,-0.509781437810461,0.405273501173691,0.501111707302618,-0.539782276173691
"221",18.02,-3.276826347,121.33,-0.277004433,69.33,-0.286287637,74,0.537397232,29,-0.305137928,216,0.7010734,19,-1.052836817,35,0.524957176,-0.0827581914985907,0.261652791997671,0.343245360628427,0.263304384002329,0.883368035572348,1.09226500914207,-0.358410859572348
"223",19.03,-2.266826347,121.33,-0.277004433,93.85,1.256297969,73,0.181522516,32,1.600516112,203,-0.52737387,25,0.888989635,33,0.069114204,0.690333040968571,0.169759440962313,0.22269642181887,-0.100645236962314,0.368501166450797,0.455643529936553,-0.299386962450798
"225",18.46,-2.836826347,113.33,-0.745002887,76,0.133330878,76,1.405698115,30,0.207905859,215,0.586151095,25,0.888989635,32,-0.134508775,0.250482991222674,0.461022322696845,0.604785342422072,-0.595531097696845,0.442624467545472,0.547295349885658,-0.577133242545472
"226",21.5,0.203173653,80,-3.034948124,76,0.133330878,74,0.537397232,30,0.207905859,197,-0.931486944,18,-1.287896925,34,0.288689496,-0.539078538756174,-0.711778392898751,-0.933735998972237,1.00046788889875,-0.691852436282416,-0.855460212676859,0.980541932282416
"227",22.94,1.643173653,114.67,-0.664818756,64,-0.621604982,68,-1.02448031,24,-1.70334269,202,-0.600889472,24,0.496791987,34,0.288689496,-1.00356168443583,-0.701063932183808,-0.919680391525665,0.989753428183808,-0.509510991084889,-0.629999054610547,0.798200487084889
"228",20.73,-0.566826347,117.33,-0.507830159,64,-0.621604982,69,-0.845313065,29,-0.305137928,193,-1.15592617,24,0.496791987,35,0.524957176,-0.569971533468789,-0.707444721973526,-0.928050936611364,1.23240189797353,-0.624098649449173,-0.771684156025268,1.14905582544917
"229",18.94,-2.356826347,156,1.504784746,90.73,1.060014645,75,0.943371987,32,1.600516112,225,1.924299711,26,1.3110607,36,0.778669358,1.2771718724504,1.5011485798757,1.969259650064,-0.7224792218757,0.730259657808946,0.902949891436403,0.0484097001910544
"230",22.61,1.313173653,124,-0.126276425,52,-1.376540841,72,-0.129880221,31,0.836122116,199,-0.806343539,24,0.496791987,31,-0.322907328,-0.199143842757625,-0.427615900659589,-0.560961619727659,0.104708572659589,-0.242124624125287,-0.299381734557227,-0.0807827038747138
"231",16.85,-4.446826347,124,-0.126276425,58.67,-0.956922326,68,-1.02448031,28,-0.721307337,194,-1.102880375,20,-0.794239493,24,-1.273918852,-0.707246599456625,-0.749288325959207,-0.982942852072149,-0.524630526040793,-0.761557526650723,-0.941649012927569,-0.512361325349276
"232",20.19,-1.106826347,129.33,0.167050839,66.67,-0.453631753,66,-1.314024046,28,-0.721307337,201,-0.671838228,21,-0.511038042,33,0.069114204,-0.580478074201128,-0.552409767997376,-0.724670616167699,0.621523971997376,-0.448022259316747,-0.553969599774011,0.517136463316747
"233",21.52,0.223173653,116,-0.585966539,98.31,1.536882463,74,0.537397232,30,0.207905859,208,-0.118434288,20,-0.794239493,34,0.288689496,0.424054753740081,0.0882105403147338,0.115717697859081,0.200478955685266,0.335558528900801,0.414910688295779,-0.0468690329008019
"234",20.18,-1.116826347,97.33,-1.765950437,61.33,-0.78957821,70,-0.638991177,31,0.836122116,205,-0.372321687,15,-1.862598196,22,-1.447244252,-0.589599426995211,-0.504247790780642,-0.661490035864197,-0.942996461219358,-0.335399657836601,-0.414714247669898,-1.1118445941634
"235",20.93,-0.366826347,121.33,-0.277004433,58.67,-0.956922326,74,0.537397232,28,-0.721307337,208,-0.118434288,20,-0.794239493,33,0.069114204,-0.354459215989575,-0.245251985755165,-0.32173020449256,0.314366189755165,-0.0886258353352746,-0.109583882264886,0.157740039335275
"236",19.94,-1.356826347,110.67,-0.906434554,61.33,-0.78957821,68,-1.02448031,26,-1.324314587,170,-1.949481708,23,0.133421932,14,-1.838898348,-1.0112019151933,-1.24763074659634,-1.63668601514906,-0.591267601403663,-1.48575943610435,-1.83710863266664,-0.353138911895645
"237",17.96,-3.336826347,134.67,0.451431159,98.33,1.53814069,76,1.405698115,31,0.836122116,214,0.475003895,25,0.888989635,37,1.050590042,1.05784801995741,0.779048441298129,1.02198322104069,0.27154160070187,0.700023868370496,0.865564007528016,0.350566173629504
"238",23.12,1.823173653,156,1.504784746,82.67,0.552949393,75,0.943371987,31,0.836122116,212,0.26360814,28,2.248988166,24,-1.273918852,0.959307060466533,0.630339654936331,0.826901790386642,-1.90425850693633,0.253531409874508,0.313485972546283,-1.52745026187451
"239",20.18,-1.116826347,141.82,0.818463468,80,0.384976164,75,0.943371987,31,0.836122116,219,1.069603701,21,-0.511038042,38,1.34149498,0.745733433717451,0.777204803023324,1.01956467132983,0.564290176976677,0.872705780526473,1.07908136695015,0.468789199473528
"241",23.32,2.023173653,141.82,0.818463468,85.5,0.730988433,67,-1.179749025,29,-0.305137928,206,-0.290619687,19,-1.052836817,25,-1.172769761,0.0161412370359303,-0.211859174442948,-0.277924336905832,-0.960910586557053,-0.103369152279289,-0.127813667097047,-1.06940060872071
"242",20.1,-1.196826347,120,-0.353073131,68,-0.369959695,62,-1.688791884,30,0.207905859,131,-2.333556967,21,-0.511038042,15,-1.810670766,-0.550979712711859,-1.24734690960341,-1.63631366777128,-0.563323856396595,-1.40524588158184,-1.73755540590014,-0.405424884418156
"243",18.66,-2.636826347,125.33,-0.05215641,70.67,-0.201986467,68,-1.02448031,28,-0.721307337,196,-0.990726208,24,0.496791987,31,-0.322907328,-0.499982630957155,-0.569374227033478,-0.746925191838723,0.246466899033478,-0.519831638100768,-0.6427603060401,0.196924310100768
"245",24.03,2.733173653,114.67,-0.664818756,83.18,0.585034167,76,1.405698115,31,0.836122116,218,0.942685733,19,-1.052836817,38,1.34149498,0.540508910459298,0.533840731231381,0.700311098918442,0.807654248768619,0.596443683570717,0.7374894033568,0.745051296429283
"246",16.21,-5.086826347,121.33,-0.277004433,70.67,-0.201986467,68,-1.02448031,29,-0.305137928,171,-1.928085494,17,-1.500491624,12,-1.882501508,-0.452152284465509,-1.01730018354644,-1.33453025917506,-0.865201324453558,-1.598877211273,-1.97697625606832,-0.283624296727004
"247",18.11,-3.186826347,138.67,0.658623928,82.33,0.531559544,75,0.943371987,31,0.836122116,209,-0.027772453,21,-0.511038042,37,1.050590042,0.742419393717556,0.343770444047908,0.450970192737111,0.706819597952092,0.554332023123489,0.685419268000342,0.496258018876511
"248",23.55,2.253173653,118.67,-0.429815582,64,-0.621604982,60,-1.805111055,23,-1.83306546,195,-1.047835247,15,-1.862598196,13,-1.862690721,-1.17239926966686,-1.1097448637358,-1.45580245101327,-0.752945857264197,-1.57361366380847,-1.94573843922397,-0.289077057191527
"249",19.52,-1.776826347,98.67,-1.675526174,37.33,-2.299449929,55,-1.972652702,18,-2.139469955,206,-0.290619687,22,-0.202170189,28,-0.803849062,-2.02177468990449,-0.997110352372497,-1.30804452658025,0.193261290372499,-0.867606528292867,-1.0727762544393,0.063757466292868
"250",18.95,-2.346826347,148.57,1.151674427,80,0.384976164,75,0.943371987,31,0.836122116,214,0.475003895,21,-0.511038042,37,1.050590042,0.829036173467053,0.581862033528574,0.763307136901126,0.468728008471426,0.729790559650109,0.902369861953672,0.320799482349891
"251",16.27,-5.026826347,112,-0.825337643,61.33,-0.78957821,68,-1.02448031,28,-0.721307337,212,0.26360814,24,0.496791987,37,1.050590042,-0.840175874955888,-0.141772159666054,-0.185981719072325,1.19236220166606,0.0145993753728744,0.0180518043048177,1.03599066662713
"252",24.22,2.923173653,112,-0.825337643,40,-2.131476701,65,-1.429892483,19,-2.108496252,200,-0.740297717,23,0.133421932,17,-1.73900889,-1.62380076966776,-1.07761444003002,-1.41365262801092,-0.661394449969979,-1.03424439765888,-1.2788202888291,-0.704764492341115
"253",23.15,1.853173653,113.33,-0.745002887,74.67,0.04965882,75,0.943371987,30,0.207905859,219,1.069603701,25,0.888989635,35,0.524957176,0.11398344473253,0.524207520460886,0.687673913282834,0.000749655539114179,0.68771180682654,0.850340416144955,-0.16275463082654
"254",24.48,3.183173653,84,-2.723982282,41.33,-2.047804643,58,-1.889264824,25,-1.536595565,190,-1.303687962,16,-1.691697891,18,-1.694582172,-2.04941182841765,-1.61325781858023,-2.11632850321921,-0.081324353419769,-2.48702374416818,-3.07514977126784,0.792441572168185
"255",24.75,3.453173653,125.33,-0.05215641,62.67,-0.70527704,74,0.537397232,24,-1.70334269,215,0.586151095,24,0.496791987,36,0.778669358,-0.480844726969644,0.00469541508389084,0.0061596111455864,0.77397394291611,0.275406792629878,0.340534398776682,0.503262565370122
"256",21.3,0.003173653,128,0.094770828,74.67,0.04965882,75,0.943371987,30,0.207905859,222,1.476230811,24,0.496791987,35,0.524957176,0.323926873481527,0.801280993717639,1.05114866740871,-0.276323817717638,0.79804206015482,0.986761330535519,-0.27308488415482
"258",22.31,1.013173653,130.67,0.239278341,80,0.384976164,74,0.537397232,31,0.836122116,218,0.942685733,21,-0.511038042,35,0.524957176,0.499443463226754,0.576540977434197,0.756326787851971,-0.0515838014341965,0.668287545134267,0.826322746815973,-0.143330369134268
"260",22.83,1.533173653,110.67,-0.906434554,45.33,-1.796159356,61,-1.751574708,24,-1.70334269,203,-0.52737387,18,-1.287896925,15,-1.810670766,-1.53937782691943,-1.00461374428855,-1.31788774072753,-0.806057021711452,-1.52317030673824,-1.88336634554287,-0.287500459261761
"261",24.88,3.583173653,109.33,-0.988928653,53.33,-1.292868783,69,-0.845313065,29,-0.305137928,206,-0.290619687,20,-0.794239493,32,-0.134508775,-0.858062107217822,-0.611100731419397,-0.801663491914637,0.476591956419397,-0.94496867061226,-1.16843282982141,0.81045989561226
"262",18.26,-3.036826347,125.33,-0.05215641,53.33,-1.292868783,65,-1.429892483,26,-1.324314587,205,-0.372321687,20,-0.794239493,25,-1.172769761,-1.02480806568542,-0.602555029825609,-0.790452939171623,-0.57021473117439,-0.296211841318529,-0.366259380567778,-0.876557919681471
"265",18.85,-2.446826347,120,-0.353073131,88.5,0.919722398,73,0.181522516,30,0.207905859,201,-0.671838228,25,0.888989635,29,-0.656880793,0.239019410497713,-0.0881053298248656,-0.115579678949324,-0.568775463175135,0.082580313162529,0.102108728082546,-0.73946110616253
"266",24.96,3.663173653,89.33,-2.32737164,50.67,-1.460212899,62,-1.688791884,28,-0.721307337,164,-2.060370729,21,-0.511038042,21,-1.520626408,-1.54942093993961,-1.65770417326641,-2.17463479884348,0.137077765266412,-1.61518962304971,-1.99714619190517,0.094563215049706
"268",20.26,-1.036826347,168.65,2.076268365,96.67,1.433707896,76,1.405698115,32,1.600516112,214,0.475003895,24,0.496791987,37,1.050590042,1.62904762193969,0.968668160221178,1.27073305588722,0.081921881778821,0.846636674588,1.04684749489613,0.203953367411999
"270",22.67,1.373173653,133.33,0.380925609,82.67,0.552949393,76,1.405698115,31,0.836122116,216,0.7010734,24,0.496791987,36,0.778669358,0.793923808208068,0.653669269689079,0.857506401814921,0.125000088310921,0.636373592894037,0.78686185177502,0.142295765105963
"271",24.56,3.263173653,124,-0.126276425,77.33,0.217002935,75,0.943371987,29,-0.305137928,221,1.336253851,24,0.496791987,36,0.778669358,0.182240142242323,0.621261259850069,0.814992431533011,0.157408098149932,0.7175976197763,0.887293561877165,0.0610717382237002
"272",19.6,-1.696826347,125.33,-0.05215641,77.33,0.217002935,68,-1.02448031,32,1.600516112,198,-0.870049359,20,-0.794239493,31,-0.322907328,0.185220581744493,-0.304273631159846,-0.399156880526939,-0.0186336968401548,-0.0748073785362403,-0.0924976665160492,-0.24809994946376
"273",23.02,1.723173653,134.67,0.451431159,81.82,0.49947477,75,0.943371987,29,-0.305137928,214,0.475003895,23,0.133421932,38,1.34149498,0.397284996991468,0.355335800144621,0.466142034755115,0.986159179855379,0.457183287720739,0.565297008549924,0.884311692279261
"274",21.66,0.363173653,126.67,0.021890491,69.33,-0.286287637,68,-1.02448031,30,0.207905859,206,-0.290619687,21,-0.511038042,27,-0.938379259,-0.270242899226447,-0.278586406330076,-0.365459473050746,-0.659792852669924,-0.148192074615545,-0.183236217723982,-0.790187184384455
"276",20.78,-0.516826347,160,1.689364137,100.54,1.67717471,75,0.943371987,31,0.836122116,220,1.200752758,26,1.3110607,37,1.050590042,1.28650823746565,1.16377100547621,1.52667584923653,-0.113180963476208,0.662409812219501,0.8190550602605,0.388180229780498
"277",18.94,-2.356826347,145.71,1.011995517,105.88,2.013121168,69,-0.845313065,31,0.836122116,207,-0.206019921,17,-1.500491624,34,0.288689496,0.753981434004208,0.202534420866671,0.26569179637491,0.0861550751333286,0.523349292716836,0.647109808129752,-0.234659796716836
"280",22.8,1.503173653,134.67,0.451431159,98.92,1.575258369,74,0.537397232,31,0.836122116,215,0.586151095,26,1.3110607,30,-0.496796993,0.850052218975804,0.672806911955441,0.882611835891857,-1.16960390495544,0.510698730159278,0.631467667741276,-1.00749572315928
"281",20.97,-0.326826347,109.33,-0.988928653,70.67,-0.201986467,72,-0.129880221,31,0.836122116,219,1.069603701,23,0.133421932,33,0.069114204,-0.121168306257282,0.416471292377065,0.546341729609918,-0.347357088377064,0.587491020645317,0.726419633953846,-0.518376816645316
"282",19.58,-1.716826347,117.33,-0.507830159,70.67,-0.201986467,71,-0.401870721,31,0.836122116,212,0.26360814,25,0.888989635,32,-0.134508775,-0.068891307752087,0.162406210441196,0.213050194685401,-0.296914985441196,0.252264785434428,0.311919819482255,-0.386773560434428
"284",23.42,2.123173653,133.33,0.380925609,81.33,0.468648222,74,0.537397232,31,0.836122116,212,0.26360814,25,0.888989635,36,0.778669358,0.555773294726536,0.37042382998033,0.485935044422613,0.408245528019669,0.424608672500327,0.525019218367869,0.354060685499673
"285",20.93,-0.366826347,150.73,1.255752793,82.33,0.531559544,73,0.181522516,31,0.836122116,218,0.942685733,24,0.496791987,33,0.069114204,0.701239242233003,0.746672447508538,0.979511250541554,-0.677558243508538,0.692290200299541,0.856001498261464,-0.623175996299541
"286",16.41,-4.886826347,121.33,-0.277004433,65.33,-0.537932924,70,-0.638991177,30,0.207905859,206,-0.290619687,26,1.3110607,34,0.288689496,-0.31150566873412,-0.101657343312413,-0.133357688198634,0.390346839312414,-0.223168646239047,-0.275943087781771,0.511858142239048
"287",17.13,-4.166826347,126.67,0.021890491,73.33,-0.034642351,74,0.537397232,30,0.207905859,196,-0.990726208,23,0.133421932,32,-0.134508775,0.183137807740275,-0.260953821807964,-0.342328426803531,0.126445046807963,-0.0678433966667423,-0.0838868571888063,-0.0666653783332579
"288",20.02,-1.276826347,134.67,0.451431159,76,0.133330878,74,0.537397232,32,1.600516112,203,-0.52737387,23,0.133421932,34,0.288689496,0.68066884521081,0.105560286156159,0.138477706349734,0.18312920984384,0.342949342943971,0.424049266151299,-0.0542598469439719
"290",23.15,1.853173653,129.33,0.167050839,50.67,-1.460212899,73,0.181522516,31,0.836122116,205,-0.372321687,26,1.3110607,34,0.288689496,-0.0688793570145314,-0.148580464785973,-0.194913093845915,0.437269960785972,0.090333006115181,0.11169476119391,0.198356489884819
"292",24.8,3.503173653,112,-0.825337643,66.67,-0.453631753,73,0.181522516,28,-0.721307337,218,0.942685733,26,1.3110607,38,1.34149498,-0.454688554231666,0.213321921364494,0.279843219984652,1.12817305863551,0.981931770240369,1.21413688384131,0.359563209759631
"293",18.69,-2.606826347,104,-1.325234125,58.67,-0.956922326,67,-1.179749025,28,-0.721307337,189,-1.349348639,25,0.888989635,23,-1.36520701,-1.0458032032019,-0.942127706721287,-1.23591635287109,-0.423079303278713,-1.08302335180196,-1.33913438515781,-0.282183658198041
"294",23.06,1.763173653,118.67,-0.429815582,70.67,-0.201986467,76,1.405698115,30,0.207905859,221,1.336253851,27,1.764047334,38,1.34149498,0.245450481222494,0.746861798305607,0.979759647595227,0.594633181694394,0.909958264969851,1.12514323881013,0.431536715030149
"295",17.94,-3.356826347,112,-0.825337643,50.67,-1.460212899,62,-1.688791884,21,-2.008955097,177,-1.779247299,16,-1.691697891,19,-1.643736243,-1.49582438066472,-1.45610791705925,-1.91017371999565,-0.187628325940754,-2.2432558842934,-2.77373621206753,0.599519641293401
"296",17.26,-4.036826347,141.82,0.818463468,83.18,0.585034167,75,0.943371987,31,0.836122116,210,0.066058202,26,1.3110607,35,0.524957176,0.795747934467334,0.524725440313348,0.688353338811441,0.00023173568665151,0.559874690955086,0.692272654002275,-0.0349175149550865
"297",23.02,1.723173653,130.67,0.239278341,66.67,-0.453631753,70,-0.638991177,27,-1.05646916,217,0.819880744,27,1.764047334,35,0.524957176,-0.477453437208588,0.207743141053278,0.272524779218356,0.317214034946723,0.880348080126936,1.08853090112678,-0.355390904126936
"298",24.41,3.113173653,145.12,0.982909232,98.33,1.53814069,74,0.537397232,31,0.836122116,222,1.476230811,23,0.133421932,36,0.778669358,0.973642317475191,1.0128757043373,1.32872607138325,-0.234206346337304,0.936014764023874,1.15736152273077,-0.157345406023874
"1073",23.17,1.873173653,133.3333333,0.381101692,80,0.384976164,76,1.405698115,32,1.600516112,216,0.7010734,26,1.3110607,35,0.524957176,0.943073020692328,0.756425479382016,0.992305621725941,-0.231468303382017,0.527223901486668,0.651900676049844,-0.00226672548666869
"4038",18.75,-2.546826347,190.4180653,2.984203376,115.4204158,2.613321335,75,0.943371987,32,1.600516112,219,1.069603701,25,0.888989635,38,1.34149498,2.03535320244772,1.45077130855066,1.90317296881958,-0.10927632855066,0.914981818621706,1.13135475162735,0.426513161378294
"4081",18.34,-2.956826347,138.6666667,0.658453263,85.67208272,0.741814385,74,0.537397232,31,0.836122116,216,0.7010734,26,1.3110607,35,0.524957176,0.693446748976044,0.73158651891192,0.959720997353602,-0.20662934291192,0.545685038404447,0.674727462928681,-0.0207278624044467
"a1950095",24.25,2.953173653,98.66666667,-1.675749896,61.33333333,-0.789368506,59,-1.850643686,25,-1.536595565,137,-2.310635626,10,-2.45082992,13,-1.862690721,-1.46308941317046,-1.82277944351372,-2.39118636027644,-0.0399112774862803,-1.70604906206778,-2.10949187568583,-0.156641658932217
"a1950106",24.42,3.123173653,109.3333333,-0.988722452,61.33333333,-0.789368506,64,-1.529654496,26,-1.324314587,176,-1.806668114,14,-2.014280853,10,-1.911902503,-1.15801501018248,-1.4513189090746,-1.90389133042127,-0.460583593925399,-1.50927375687519,-1.86618356945017,-0.402628746124808
"a1950147",17.25,-4.046826347,121.3333333,-0.276814621,72,-0.118314409,60,-1.805111055,28,-0.721307337,178,-1.750692255,22,-0.202170189,12,-1.882501508,-0.730386855440377,-1.00996266955004,-1.32490464953301,-0.872538838449958,-1.29678093553854,-1.60344090265031,-0.585720572461459
