"","SubjectID","age.tested","age.tested.c","towre.w.ipm","towre.w.ipm.cs","towre.nw.ipm","towre.nw.ipm.t","wj3.wid.raw","wj3.wid.t","wj3.watt.raw","wj3.watt.t","ppvt.raw","ppvt.t","wasi.matr.raw","wasi.matr.t","wj3.rcomp.raw","wj3.rcomp.t","decode","Pred","stdPred","resid","CI_group"
"536","a1950117",20,0.149564586,94.66666667,-1.245313509,69.33333333,0.128672103,75,1.41646007,29,0.283170289,217,1.293802699,21,0.053831952,43,1.357650474,0.145747238217269,0.724249482583362,0.884462379047229,0.63340099141664,"UGC"
"537","a1950118",18,-1.850435414,129.3333333,0.624355128,72,0.285205615,67,-0.191012637,27,-0.365597421,194,-0.29412573,21,0.053831952,37,-0.063771287,0.0882376712331643,-0.151692537209116,-0.185248792810413,0.0879212502091173,"EAC"
"538","a1950119",17.83,-2.020435414,133.3333333,0.840086125,54.66666667,-0.687686531,64,-0.670294899,25,-0.875491098,213,0.97061074,21,0.053831952,39,0.392552867,-0.348346600753548,0.38646178123307,0.471951882135431,0.00609108576692977,"EAC"
"539","a1950120",16.25,-3.600435414,106.6666667,-0.598120517,33.33333333,-1.720878369,60,-1.21811453,19,-1.784567601,186,-0.709436903,17,-0.903974275,32,-1.126291415,-1.33042025423937,-0.92513192876716,-1.12978249391135,-0.201159486232841,"EPC"
"540","a1950121",17.75,-2.100435414,98.66666667,-1.029582512,53.33333333,-0.757935589,62,-0.95661663,28,-0.06006099,193,-0.349510156,23,0.616530895,36,-0.285282158,-0.70104893026953,-0.313445427704094,-0.382783412834391,0.0281632697040939,"EAC"
"541","a1950122",20.25,0.399564586,104,-0.741941183,65.33333333,-0.101601071,69,0.163943594,27,-0.365597421,201,0.123249075,19,-0.452727525,37,-0.063771287,-0.261299020269435,-0.068146609937404,-0.0832214785060599,0.00437532293740453,"EAC"
"543","a1950124",16.75,-3.100435414,117.3333333,-0.022837862,62.66666667,-0.252015989,63,-0.816650502,28,-0.06006099,178,-1.06546898,18,-0.685210621,37,-0.063771287,-0.287891335769311,-0.787367499563045,-0.961542877961484,0.723596212563046,"UGC"
"544","a1950125",19.17,-0.680435414,114.6666667,-0.166658523,50.66666667,-0.8963219,56,-1.672371765,22,-1.42828288,174,-1.223262879,12,-1.796228991,31,-1.325126042,-1.04090876699655,-1.2010494335725,-1.46673634557299,-0.124076608427505,"EPC"
"545","a1950126",16.67,-3.180435414,114.6666667,-0.166658523,73.33333333,0.364357844,62,-0.95661663,31,1.09549979,184,-0.803745937,15,-1.30080831,34,-0.714855583,0.0841456202114998,-0.644391723367432,-0.786939100946997,-0.0704638596325673,"EAC"
"546","a1950127",17.83,-2.020435414,98.66666667,-1.029582512,46.66666667,-1.098459697,57,-1.566962831,17,-1.94064961,176,-1.14597072,10,-2.061610351,32,-1.126291415,-1.40891366249125,-1.32237002235282,-1.614894541278,0.196078607352821,"EPC"
"547","a1950128",17.83,-2.020435414,101.3333333,-0.885761849,30.66666667,-1.834917841,56,-1.672371765,16,-1.999626457,184,-0.803745937,15,-1.30080831,31,-1.325126042,-1.59816947798607,-1.08057944929139,-1.31961691854796,-0.24454659270861,"EPC"
"548","a1950129",18.58,-1.270435414,114.6666667,-0.166658523,61.33333333,-0.326270702,61,-1.090377422,24,-1.085442292,150,-1.932770977,17,-0.903974275,32,-1.126291415,-0.66718723475498,-1.34488452120416,-1.64238952428584,0.218593106204156,"EPC"
"552","a1950132",20.75,0.899564586,113.3333333,-0.238568859,70.66666667,0.206641551,59,-1.340007112,26,-0.636451412,175,-1.185012116,19,-0.452727525,34,-0.714855583,-0.502096458013724,-0.806865623631835,-0.985354226972452,0.0920100406318349,"EAC"
"553","a1950133",18.58,-1.270435414,101.3333333,-0.885761849,66.66666667,-0.025456162,65,-0.517363198,32,1.571361153,187,-0.660900309,23,0.616530895,33,-0.922856738,0.0356949859542434,-0.26271244276115,-0.320827667421002,-0.660144295238849,"UPC"
"557","a1950137",17.75,-2.100435414,97.33333333,-1.101492844,32,-1.778368566,55,-1.772627754,23,-1.268890484,181,-0.938489744,17,-0.903974275,34,-0.714855583,-1.48034491199685,-1.06042123427523,-1.29499945835054,0.345565651275233,"EPC"
"559","a1950139",23.83,3.979564586,113.3333333,-0.238568859,70.66666667,0.206641551,72,0.753484457,29,0.283170289,204,0.318808273,21,0.053831952,35,-0.502320313,0.25118185947081,0.307616685072374,0.375665280621248,-0.809936998072373,"UPC"
"561","a1950142",22.25,2.399564586,117.3333333,-0.022837862,77.33333333,0.605281744,73,0.966039424,30,0.667255005,219,1.463610119,22,0.328114835,36,-0.285282158,0.553934577713863,1.00150907442392,1.22305520390886,-1.28679123242392,"UPC"
"563","a1950144",19.5,-0.350435414,121.3333333,0.192893134,76,0.524401914,63,-0.816650502,28,-0.06006099,167,-1.469844157,18,-0.685210621,29,-1.708854315,-0.0398541110226641,-0.885790821193594,-1.08173864930315,-0.823063493806405,"EPC"
"565","a1950147",17.25,-2.600435414,121.3333333,0.192893134,72,0.285205615,60,-1.21811453,28,-0.06006099,178,-1.06546898,22,0.328114835,38,0.162183131,-0.200019192770874,-0.602653069030775,-0.735967342733132,0.764836200030775,"UGC"
"567","a1950149",18.33,-1.520435414,93.33333333,-1.317223841,13.33333333,-2.470845489,50,-2.202355887,10,-2.176327164,160,-1.682078949,7,-2.365674841,30,-1.519325758,-2.04168809523094,-1.8105958086714,-2.21112187849113,0.291270050671395,"EPC"
"568","a1950151",24.08,4.229564586,109.3333333,-0.454299856,48,-1.031821158,62,-0.95661663,28,-0.06006099,176,-1.14597072,16,-1.109133369,35,-0.502320313,-0.625699658516393,-0.864177983016627,-1.05534478540457,0.361857670016627,"EPC"
"569","a1950152",23.67,3.819564586,93.33333333,-1.317223841,62.66666667,-0.252015989,61,-1.090377422,24,-1.085442292,185,-0.757047839,13,-1.64421882,30,-1.519325758,-0.936264886008814,-0.8329209338934,-1.01717329243938,-0.6864048241066,"EPC"
"571","a1950154",19.58,-0.270435414,141.5607985,1.283815942,76,0.524401914,71,0.549087282,29,0.283170289,205,0.386326069,20,-0.20641511,39,0.392552867,0.660118856724024,0.344406676239038,0.42059367048528,0.0481461907609639,"EAC"
"572","a1950155",18.33,-1.520435414,101.3333333,-0.885761849,46.66666667,-1.098459697,58,-1.456231828,19,-1.784567601,175,-1.185012116,19,-0.452727525,31,-1.325126042,-1.3062552437431,-1.06424268895628,-1.29966626582489,-0.260883353043721,"EPC"
"574","a1950157",18.75,-1.100435414,69.33333333,-2.611609822,21.33333333,-2.202233186,53,-1.958344773,15,-2.047989792,171,-1.333387148,14,-1.479125651,29,-1.708854315,-2.2050443932383,-1.5325735876921,-1.87159772154215,-0.176280727307903,"EPC"
"575","a1950158",17.25,-2.600435414,104,-0.741941183,66.66666667,-0.025456162,60,-1.21811453,30,0.667255005,184,-0.803745937,25,1.236134677,36,-0.285282158,-0.329564217532007,-0.364468675263864,-0.445093630526739,0.0791865172638648,"EAC"
"576","a1950159",16.25,-3.600435414,145.9612659,1.521145246,97.77294948,1.912670163,72,0.753484457,26,-0.636451412,213,0.97061074,17,-0.903974275,34,-0.714855583,0.887712113479854,0.550635207179256,0.672442489833853,-1.26549079017925,"UPC"
"577","a1950161",21.25,1.399564586,117.3333333,-0.022837862,37.33333333,-1.542973852,63,-0.816650502,20,-1.684010355,185,-0.757047839,11,-1.935306142,29,-1.708854315,-1.01661814274049,-0.938300287168705,-1.14586385521023,-0.770554027831295,"EPC"
"578","a1950162",23.25,3.399564586,122.6666667,0.26480347,69.33333333,0.128672103,65,-0.517363198,31,1.09549979,205,0.386326069,22,0.328114835,39,0.392552867,0.242903041213398,0.372368950970816,0.454741544425866,0.0201839160291853,"EAC"
"579","a1950163",17.17,-2.680435414,102.6666667,-0.813851513,48,-1.031821158,53,-1.958344773,18,-1.869517876,172,-1.297438923,20,-0.20641511,32,-1.126291415,-1.41838382999137,-1.13511333440297,-1.38621437001225,0.0088219194029732,"EPC"
"580","a1950165",21.67,1.819564586,121.3333333,0.192893134,61.33333333,-0.326270702,63,-0.816650502,25,-0.875491098,173,-1.26073464,11,-1.935306142,30,-1.519325758,-0.456379792007148,-1.04227962400894,-1.27284470068526,-0.477046133991057,"EPC"
"581","a1950166",24.42,4.569564586,124,0.336713801,86.99855002,1.20810133,71,0.549087282,30,0.667255005,206,0.45503442,24,0.919173977,43,1.357650474,0.690289354462416,0.637545862745017,0.778578851729349,0.720104611254985,"UGC"
"584","a1950169",16.42,-3.430435414,105.3333333,-0.670030853,48,-1.031821158,62,-0.95661663,28,-0.06006099,201,0.123249075,22,0.328114835,31,-1.325126042,-0.67963240776704,-0.126603142859918,-0.154609315739958,-1.19852289914008,"UPC"
"586","a1950172",17.5,-2.350435414,113.3333333,-0.238568859,73.33333333,0.364357844,70,0.352641611,30,0.667255005,190,-0.509606741,22,0.328114835,40,0.62731058,0.28642140021531,-0.177234167342114,-0.216440545784196,0.804544747342115,"UGC"
"587","a1950174",19.58,-0.270435414,104,-0.741941183,73.33333333,0.364357844,64,-0.670294899,26,-0.636451412,186,-0.709436903,17,-0.903974275,35,-0.502320313,-0.421082412516978,-0.624339595302487,-0.762451195439651,0.122019282302487,"EAC"
"588","a1950175",21.33,1.479564586,116,-0.094748193,74.66666667,0.444091974,71,0.549087282,31,1.09549979,197,-0.121723812,22,0.328114835,38,0.162183131,0.498482713209211,0.145222291204177,0.177347248785058,0.0169608397958249,"EAC"
"590","a1950177",17.58,-2.270435414,104,-0.741941183,74.66666667,0.444091974,63,-0.816650502,27,-0.365597421,200,0.060344938,22,0.328114835,42,1.109884717,-0.370024283020883,-0.05654088442334,-0.0690484237154601,1.16642560142334,"UGC"
"591","a1950178",19.5,-0.350435414,98.66666667,-1.029582512,56,-0.616746975,60,-1.21811453,28,-0.06006099,161,-1.653723551,11,-1.935306142,32,-1.126291415,-0.731126251769894,-1.35708331021189,-1.65728683551176,0.230791895211889,"EPC"
"593","a195017RE",19.75,-0.100435414,106.6666667,-0.598120517,34.66666667,-1.662469051,65,-0.517363198,28,-0.06006099,200,0.060344938,22,0.328114835,31,-1.325126042,-0.709503439014186,-0.112749806809526,-0.137691451308573,-1.21237623519047,"UPC"
"594","a1950180",19.33,-0.520435414,106.6666667,-0.598120517,53.33333333,-0.757935589,60,-1.21811453,23,-1.268890484,178,-1.06546898,17,-0.903974275,31,-1.325126042,-0.960765280001368,-0.96002897278944,-1.17239919343249,-0.365097069210561,"EPC"
"595","a1950181",23.42,3.569564586,93.33333333,-1.317223841,28,-1.945098992,55,-1.772627754,16,-1.999626457,163,-1.595090534,4,-2.561967508,28,-1.89367398,-1.75864426098666,-1.63461526205843,-1.99621226976372,-0.259058717941572,"EPC"
"596","a1950182",18.75,-1.100435414,117.3333333,-0.022837862,61.33333333,-0.326270702,68,-0.017208171,29,0.283170289,186,-0.709436903,20,-0.20641511,30,-1.519325758,-0.020786611524726,-0.424524528727903,-0.518434577683433,-1.0948012292721,"UPC"
"597","a1950183",24.83,4.979564586,144.5275959,1.443823482,101.0965499,2.136592533,75,1.41646007,31,1.09549979,213,0.97061074,19,-0.452727525,29,-1.708854315,1.5230939687039,0.931567643690762,1.1376418681624,-2.64042195869076,"UPC"
"598","a1950184",16.92,-2.930435414,128,0.552444797,87.07786771,1.213165419,67,-0.191012637,31,1.09549979,199,-0.001442346,19,-0.452727525,33,-0.922856738,0.667524342208219,0.0635025888038634,0.077550142762896,-0.986359326803861,"UPC"
"599","a1950185",20.25,0.399564586,106.6666667,-0.598120517,50.66666667,-0.8963219,60,-1.21811453,21,-1.565930506,178,-1.06546898,16,-1.109133369,34,-0.714855583,-1.0696218632466,-1.00528902281841,-1.22767132339184,0.290433439818411,"EPC"
"600","a1950186",18.25,-1.600435414,113.3333333,-0.238568859,73.33333333,0.364357844,72,0.753484457,29,0.283170289,207,0.524948415,17,-0.903974275,32,-1.126291415,0.290610932719997,0.189670546675939,0.231628005243106,-1.31596196167594,"UPC"
"601","a1950187",20.5,0.649564586,102.6666667,-0.813851513,40,-1.42003334,58,-1.456231828,20,-1.684010355,200,0.060344938,9,-2.175313416,29,-1.708854315,-1.34353175899261,-0.649294272906777,-0.792926154763716,-1.05956004209322,"UPC"
"602","a1950188",20.5,0.649564586,85.33333333,-1.748685835,13.33333333,-2.470845489,45,-2.527170305,9,-2.186870108,169,-1.403060569,19,-0.452727525,30,-1.519325758,-2.23339293423164,-1.39310836462724,-1.70128107520357,-0.126217393372767,"EPC"
"603","a1950189",19.25,-0.600435414,116,-0.094748193,70.66666667,0.206641551,63,-0.816650502,26,-0.636451412,187,-0.660900309,15,-1.30080831,38,0.162183131,-0.335302139014021,-0.641062759909917,-0.782873729814267,0.803245890909918,"UGC"
"604","a195018EF",20.25,0.399564586,105.3333333,-0.670030853,51.21293801,-0.868205481,65,-0.517363198,22,-1.42828288,182,-0.894454344,20,-0.20641511,34,-0.714855583,-0.870970602999814,-0.726361763234298,-0.887041922163379,0.0115061802342982,"EAC"
"605","a1950190",23.5,3.649564586,124,0.336713801,86.66666667,1.186932246,68,-0.017208171,31,1.09549979,200,0.060344938,19,-0.452727525,41,0.866429766,0.650484416457466,0.199211796466596,0.243279896879688,0.667217969533406,"UGC"
"606","a1950191",19.33,-0.520435414,116,-0.094748193,50.66666667,-0.8963219,61,-1.090377422,19,-1.784567601,183,-0.849543905,13,-1.64421882,36,-0.285282158,-0.966503778992282,-0.96062021398924,-1.17312122446011,0.675338055989239,"EPC"
"610","a1950195",18.92,-0.930435414,106.6666667,-0.598120517,57.33333333,-0.545126525,64,-0.670294899,29,0.283170289,188,-0.611425129,18,-0.685210621,40,0.62731058,-0.382592913024416,-0.54072204579458,-0.660336415179242,1.16803262579458,"UGC"
"612","a1950197",20.42,0.569564586,106.6666667,-0.598120517,62.66666667,-0.252015989,65,-0.517363198,25,-0.875491098,166,-1.5021797,17,-0.903974275,31,-1.325126042,-0.56074770051032,-1.06145290467742,-1.296259346939,-0.26367313732258,"EPC"
"614","a1950199",22.17,2.319564586,108,-0.526210186,65.33333333,-0.101601071,66,-0.357666301,31,1.09549979,196,-0.180246438,19,-0.452727525,33,-0.922856738,0.0275055579619892,-0.116604993212702,-0.142399452377009,-0.806251744787297,"UPC"
"616","a1950201",16.67,-3.180435414,98.66666667,-1.029582512,56,-0.616746975,65,-0.517363198,22,-1.42828288,169,-1.403060569,19,-0.452727525,36,-0.285282158,-0.897993891252188,-1.09467192618106,-1.33682682471458,0.809389768181062,"EPC"
"617","a1950203",19.33,-0.520435414,126.6666667,0.480534467,48.18724185,-1.022403113,61,-1.090377422,25,-0.875491098,186,-0.709436903,17,-0.903974275,38,0.162183131,-0.626934291502318,-0.684152792198829,-0.835495807410311,0.846335923198829,"UGC"
"619","a1950205",18.58,-1.270435414,104,-0.741941183,60,-0.399879622,60,-1.21811453,27,-0.365597421,176,-1.14597072,18,-0.685210621,35,-0.502320313,-0.681383189015977,-0.905731328252128,-1.10609024186412,0.403411015252128,"EPC"
"620","a1950206",20.33,0.479564586,72,-2.467789157,62.66666667,-0.252015989,71,0.549087282,28,-0.06006099,180,-0.981662485,22,0.328114835,38,0.162183131,-0.557694713528545,-0.605159137961068,-0.73902778494461,0.767342268961068,"UGC"
"621","a1950207",16.5,-3.350435414,70.66666667,-2.539699489,76,0.524401914,72,0.753484457,30,0.667255005,204,0.318808273,19,-0.452727525,37,-0.063771287,-0.148639528292975,0.00263237928880569,0.00321469397714335,-0.0664036662888051,"EAC"
"622","a1950208",22.25,2.399564586,98.66666667,-1.029582512,66.66666667,-0.025456162,66,-0.357666301,29,0.283170289,205,0.386326069,22,0.328114835,35,-0.502320313,-0.282383671528823,0.213790158482807,0.261083171940999,-0.716110471482806,"UPC"
"625","a1950210",23.67,3.819564586,124,0.336713801,68,0.051303916,71,0.549087282,31,1.09549979,212,0.893139414,21,0.053831952,40,0.62731058,0.508151197212529,0.67382638526679,0.822885072215915,-0.0465158052667879,"EAC"
"626","a1950211",24.08,4.229564586,118.6666667,0.049072473,44,-1.22945327,63,-0.816650502,23,-1.268890484,170,-1.368590627,15,-1.30080831,30,-1.519325758,-0.816480445747555,-1.06070617914144,-1.29534743652701,-0.458619578858561,"EPC"
"627","a1950212",21.5,1.649564586,124,0.336713801,104.7957371,2.389340942,75,1.41646007,30,0.667255005,216,1.210976399,27,1.913356464,43,1.357650474,1.20244245445512,1.27193592693802,1.55330380343736,0.0857145470619788,"EAC"
"628","a1950213",21.92,2.069564586,125.3333333,0.408624131,59.15267786,-0.446318089,63,-0.816650502,24,-1.085442292,183,-0.849543905,15,-1.30080831,29,-1.708854315,-0.484946688003016,-0.735992630670798,-0.898803255971688,-0.972861684329202,"UPC"
"629","a1950214",19.58,-0.270435414,96,-1.173403176,61.33333333,-0.326270702,66,-0.357666301,28,-0.06006099,162,-1.62473084,20,-0.20641511,31,-1.325126042,-0.479350292273018,-1.0119637182713,-1.23582254360205,-0.313162323728702,"EPC"
"631","a1950216",16.58,-3.270435414,130.6666667,0.696265464,64.28571429,-0.160992912,71,0.549087282,28,-0.06006099,203,0.25246606,23,0.616530895,33,-0.922856738,0.256074710980479,0.240042456736022,0.293142801567006,-1.16289919473602,"UPC"
"633","a1950219",22.25,2.399564586,94.66666667,-1.245313509,44,-1.22945327,56,-1.672371765,24,-1.085442292,166,-1.5021797,20,-0.20641511,36,-0.285282158,-1.30814520900275,-1.1285047250666,-1.37814385498063,0.843222567066595,"EPC"
"635","a1950221",22.17,2.319564586,89.33333333,-1.532954838,25.33333333,-2.051215252,53,-1.958344773,21,-1.565930506,145,-2.037618066,19,-0.452727525,26,-2.249027569,-1.77711134224242,-1.57288007330616,-1.92082049769107,-0.676147495693846,"EPC"
"636","a1950222",17.75,-2.100435414,102.6666667,-0.813851513,29.33333333,-1.890502939,57,-1.566962831,22,-1.42828288,178,-1.06546898,17,-0.903974275,36,-0.285282158,-1.42490004074352,-1.11158997295862,-1.35748735159312,0.826307814958617,"EPC"
"637","a1950223",23.08,3.229564586,108,-0.526210186,44,-1.22945327,63,-0.816650502,26,-0.636451412,175,-1.185012116,17,-0.903974275,29,-1.708854315,-0.802191342507916,-0.917795727147274,-1.12082343423106,-0.791058587852726,"EPC"
"638","a1950224",20.42,0.569564586,96,-1.173403176,33.33333333,-1.720878369,61,-1.090377422,18,-1.869517876,169,-1.403060569,17,-0.903974275,28,-1.89367398,-1.46354421074011,-1.25410335567697,-1.53152644800405,-0.639570624323028,"EPC"
"639","a1950225",20.08,0.229564586,94.66666667,-1.245313509,56,-0.616746975,60,-1.21811453,20,-1.684010355,184,-0.803745937,18,-0.685210621,34,-0.714855583,-1.19104634224837,-0.840659446746816,-1.02662365954796,0.125803863746815,"EPC"
"640","a1950226",18.08,-1.770435414,130.6666667,0.696265464,62.66666667,-0.252015989,69,0.163943594,31,1.09549979,200,0.060344938,13,-1.64421882,42,1.109884717,0.425923214715706,-0.130187867990026,-0.158987026174061,1.24007258499003,"UGC"
"642","a1950229",21,1.149564586,128,0.552444797,62.79069767,-0.24507603,67,-0.191012637,29,0.283170289,175,-1.185012116,22,0.328114835,27,-2.073745419,0.0998816047268232,-0.522175587197243,-0.637687251750975,-1.55156983180276,"UPC"
"643","a1950230",24.42,4.569564586,89.33333333,-1.532954838,34.66666667,-1.662469051,62,-0.95661663,23,-1.268890484,203,0.25246606,14,-1.479125651,35,-0.502320313,-1.35523275074988,-0.383004745136541,-0.467730107116632,-0.11931556786346,"EAC"
"646","a1950233",16.33,-3.520435414,93.33333333,-1.317223841,25.33333333,-2.051215252,53,-1.958344773,15,-2.047989792,153,-1.863564532,7,-2.365674841,29,-1.708854315,-1.8436934144852,-1.88445780522095,-2.30132305744985,0.175603490220945,"EPC"
"648","a1950235",16.08,-3.770435414,80,-2.036327163,14.66666667,-2.429522193,53,-1.958344773,16,-1.999626457,196,-0.180246438,15,-1.30080831,36,-0.285282158,-2.10595514648606,-0.921822365629484,-1.1257408146879,0.636540207629482,"EPC"
"649","a1950236",17.42,-2.430435414,114.6666667,-0.166658523,73.33333333,0.364357844,65,-0.517363198,30,0.667255005,180,-0.981662485,17,-0.903974275,31,-1.325126042,0.0868977819667358,-0.664233255733599,-0.811169824395898,-0.6608927862664,"UPC"
"650","a1950238",23.67,3.819564586,121.3333333,0.192893134,69.33333333,0.128672103,74,1.18696091,29,0.283170289,221,1.639068021,25,1.236134677,39,0.392552867,0.447924108971903,1.22443997941458,1.49530116794805,-0.831887112414578,"UPC"
"652","a1950241",22.08,2.229564586,114.6666667,-0.166658523,54.66666667,-0.687686531,66,-0.357666301,26,-0.636451412,195,-0.237709099,18,-0.685210621,32,-1.126291415,-0.462115691760267,-0.315562779177746,-0.385369148505173,-0.810728635822254,"UPC"
"653","a1950242",24.25,4.399564586,114.6666667,-0.166658523,68,0.051303916,71,0.549087282,29,0.283170289,207,0.524948415,24,0.919173977,34,-0.714855583,0.17922574097211,0.532888572411239,0.650770081106707,-1.24774415541124,"UPC"
"654","a1950244",20.42,0.569564586,105.3333333,-0.670030853,58.66666667,-0.472834433,63,-0.816650502,29,0.283170289,175,-1.185012116,9,-2.175313416,33,-0.922856738,-0.419086374774801,-1.04943804262313,-1.2815866495716,0.126581304623126,"EPC"
"655","a1950245",23.75,3.899564586,114.6666667,-0.166658523,68,0.051303916,68,-0.017208171,29,0.283170289,199,-0.001442346,16,-1.109133369,37,-0.063771287,0.0376518777228972,-0.0936448247406628,-0.114360212144999,0.0298735377406639,"EAC"
"658","a1950249",18,-1.850435414,141.7322835,1.293064599,86.03213844,1.146550131,65,-0.517363198,28,-0.06006099,198,-0.062127169,22,0.328114835,38,0.162183131,0.465547635477015,0.112649462487639,0.137568909591626,0.0495336685123619,"EAC"
"659","a1950250",16.92,-2.930435414,125.3333333,0.408624131,72,0.285205615,69,0.163943594,31,1.09549979,208,0.596083262,22,0.328114835,39,0.392552867,0.488318282462075,0.444077725777519,0.542313182499727,-0.0515248587775173,"EAC"
"660","a1950251",16.58,-3.270435414,130.6666667,0.696265464,70.3854441,0.190146773,60,-1.21811453,20,-1.684010355,178,-1.06546898,21,0.053831952,34,-0.714855583,-0.503928161996702,-0.737240220751775,-0.900326828328493,0.0223846377517749,"EAC"
"661","a1950253",18,-1.850435414,120,0.120982804,52,-0.82748417,62,-0.95661663,24,-1.085442292,201,0.123249075,21,0.053831952,36,-0.285282158,-0.687140072001721,-0.144010076118356,-0.175866876804037,-0.141272081881645,"EAC"
"663","a1950255",18.25,-1.600435414,117.3333333,-0.022837862,58.31983337,-0.49170354,64,-0.670294899,28,-0.06006099,200,0.060344938,25,1.236134677,34,-0.714855583,-0.311224322768279,0.107229028243641,0.13094940860171,-0.82208461124364,"UPC"
"667","a1950260",23.25,3.399564586,129.1638341,0.61521357,55.77504067,-0.628763868,64,-0.670294899,20,-1.684010355,188,-0.611425129,18,-0.685210621,31,-1.325126042,-0.591963887993488,-0.526229928144512,-0.642638462798986,-0.798896113855487,"UPC"
"670","a1950264",22.25,2.399564586,153.5403727,1.929907312,107.4795726,2.574994733,74,1.18696091,30,0.667255005,223,1.820310973,25,1.236134677,44,1.609702791,1.58977948995927,1.60455349048961,1.95950046445779,0.00514930051039659,"EAC"
"674","a1950269",24.83,4.979564586,147.6224273,1.610736247,76,0.524401914,73,0.966039424,29,0.283170289,214,1.049396635,24,0.919173977,42,1.109884717,0.846086968474425,0.996182543530739,1.21655037884631,0.113702173469263,"EAC"
"678","a195CS004",17.25,-2.600435414,97.33333333,-1.101492844,29.33333333,-1.890502939,63,-0.816650502,18,-1.869517876,183,-0.849543905,21,0.053831952,36,-0.285282158,-1.4195410402394,-0.861478600003281,-1.0520482656564,0.57619644200328,"EPC"
"679","a195EK012",24.5,4.649564586,94.66666667,-1.245313509,52,-0.82748417,62,-0.95661663,25,-0.875491098,180,-0.981662485,15,-1.30080831,32,-1.126291415,-0.976226351758686,-0.895393860335803,-1.09346599885608,-0.230897554664197,"EPC"
"680","a195GF009",23.5,3.649564586,112,-0.31047919,44,-1.22945327,63,-0.816650502,21,-1.565930506,194,-0.29412573,16,-1.109133369,31,-1.325126042,-0.980628366994578,-0.525833821890175,-0.642154732967635,-0.799292220109825,"UPC"
"681","a195GG015",24.92,5.069564586,98.66666667,-1.029582512,34.66666667,-1.662469051,60,-1.21811453,13,-2.118445658,154,-1.83939087,14,-1.479125651,32,-1.126291415,-1.5071529377364,-1.50602744336344,-1.83917924347343,0.379736028363435,"EPC"
"683","a195OV001",24.08,4.229564586,85.33333333,-1.748685835,37.33333333,-1.542973852,59,-1.340007112,22,-1.42828288,168,-1.436808079,16,-1.109133369,32,-1.126291415,-1.51498741974843,-1.25639056418752,-1.53431961517815,0.130099149187519,"EPC"
"685","a195PN010",23.5,3.649564586,82.66666667,-1.892506499,24,-2.102675765,57,-1.566962831,22,-1.42828288,149,-1.954765907,14,-1.479125651,31,-1.325126042,-1.74760699374566,-1.65455477789569,-2.02056265183307,0.32942873589569,"EPC"
